sample_idx,timestamp,C3,C4,Cz,Fz,label_int,label_str
8192,32.0,-1.4321,1.8646,-1.16,-0.6947,3,RIGHT_MI
8193,32.00390625,7.4686,6.0996,-6.2663,1.3989,3,RIGHT_MI
8194,32.0078125,-1.1775,1.1992,-3.0497,7.903,3,RIGHT_MI
8195,32.01171875,0.6054,2.6355,-3.1162,11.212,3,RIGHT_MI
8196,32.015625,5.3042,2.0853,-11.0178,7.7989,3,RIGHT_MI
8197,32.01953125,0.0574,-1.3158,-0.4556,5.0671,3,RIGHT_MI
8198,32.0234375,3.0245,-4.2112,-7.2326,4.6321,3,RIGHT_MI
8199,32.02734375,3.3274,-6.7394,-8.5481,7.4312,3,RIGHT_MI
8200,32.03125,4.6498,-9.3657,-6.6178,-5.7421,3,RIGHT_MI
8201,32.03515625,-0.6418,-10.1217,-6.0475,0.9704,3,RIGHT_MI
8202,32.0390625,3.2635,-3.3809,-8.3394,-2.0192,3,RIGHT_MI
8203,32.04296875,-1.4903,-11.7716,1.2573,-1.7843,3,RIGHT_MI
8204,32.046875,-0.1201,-8.1841,0.2806,-3.4244,3,RIGHT_MI
8205,32.05078125,-1.0172,-8.027,6.1233,-4.8431,3,RIGHT_MI
8206,32.0546875,-3.4637,-0.8294,4.9512,-3.0379,3,RIGHT_MI
8207,32.05859375,5.7295,3.5646,9.4598,0.499,3,RIGHT_MI
8208,32.0625,0.0718,1.2793,8.4928,-0.1974,3,RIGHT_MI
8209,32.06640625,-1.8946,4.8381,6.2131,-3.6049,3,RIGHT_MI
8210,32.0703125,0.5498,11.0084,9.9195,-6.4747,3,RIGHT_MI
8211,32.07421875,-4.6392,1.5975,5.2111,-4.0884,3,RIGHT_MI
8212,32.078125,-1.7679,3.8167,-1.396,-6.6902,3,RIGHT_MI
8213,32.08203125,-3.5314,3.0759,1.7323,-5.4238,3,RIGHT_MI
8214,32.0859375,-3.227,6.0291,-0.5769,-1.2705,3,RIGHT_MI
8215,32.08984375,-6.4596,4.369,-8.8576,-8.2713,3,RIGHT_MI
8216,32.09375,-0.7336,4.7391,-7.4924,-5.6788,3,RIGHT_MI
8217,32.09765625,1.2778,7.9149,-2.4767,5.5171,3,RIGHT_MI
8218,32.1015625,-3.3465,5.779,-2.5557,8.2476,3,RIGHT_MI
8219,32.10546875,3.8698,3.2081,-5.3328,-0.3537,3,RIGHT_MI
8220,32.109375,0.7596,0.2072,-1.5692,5.8613,3,RIGHT_MI
8221,32.11328125,1.212,-4.2508,-6.6257,9.3925,3,RIGHT_MI
8222,32.1171875,1.6133,2.0217,-2.3272,13.1129,3,RIGHT_MI
8223,32.12109375,4.6386,-2.5173,-0.7552,9.7373,3,RIGHT_MI
8224,32.125,-2.7168,-2.6088,-5.3882,5.0809,3,RIGHT_MI
8225,32.12890625,2.3233,-3.9065,-7.7763,4.6225,3,RIGHT_MI
8226,32.1328125,0.2556,-13.5848,-2.5481,4.8741,3,RIGHT_MI
8227,32.13671875,-2.4795,-12.1485,-3.7909,-4.9476,3,RIGHT_MI
8228,32.140625,4.1899,-8.5688,-2.8339,-1.5588,3,RIGHT_MI
8229,32.14453125,-0.7345,-1.3708,0.93,-5.2682,3,RIGHT_MI
8230,32.1484375,-1.0719,-2.5242,-0.304,-5.8043,3,RIGHT_MI
8231,32.15234375,1.4268,-1.171,5.6364,-6.1505,3,RIGHT_MI
8232,32.15625,-2.7154,3.8024,4.5888,-5.5062,3,RIGHT_MI
8233,32.16015625,3.0531,4.7949,13.8399,-4.2418,3,RIGHT_MI
8234,32.1640625,4.1441,3.9944,12.141,-2.7839,3,RIGHT_MI
8235,32.16796875,3.5192,6.9599,8.5815,-3.0057,3,RIGHT_MI
8236,32.171875,-2.7723,3.6138,12.1456,-0.8779,3,RIGHT_MI
8237,32.17578125,1.6741,3.1543,4.6502,-5.0857,3,RIGHT_MI
8238,32.1796875,-0.1071,5.5883,-1.2139,-5.0175,3,RIGHT_MI
8239,32.18359375,-3.7339,-1.7031,1.4659,-6.7749,3,RIGHT_MI
8240,32.1875,-4.94,-0.5787,1.265,-2.9283,3,RIGHT_MI
8241,32.19140625,-5.4326,0.5451,-3.462,-5.8049,3,RIGHT_MI
8242,32.1953125,-4.4416,5.3953,1.3283,-1.1186,3,RIGHT_MI
8243,32.19921875,0.8393,-0.2087,-8.6181,9.6603,3,RIGHT_MI
8244,32.203125,4.878,1.4746,-1.2848,5.2257,3,RIGHT_MI
8245,32.20703125,2.7927,-1.1058,-1.4156,6.2817,3,RIGHT_MI
8246,32.2109375,7.1062,2.1663,-1.7388,7.6977,3,RIGHT_MI
8247,32.21484375,5.0734,-1.5492,-4.0442,10.474,3,RIGHT_MI
8248,32.21875,0.8462,-1.91,-9.6628,14.693,3,RIGHT_MI
8249,32.22265625,0.4109,-9.7899,-8.1165,10.2886,3,RIGHT_MI
8250,32.2265625,0.0483,-3.0731,-4.2546,2.0977,3,RIGHT_MI
8251,32.23046875,3.5365,-9.3969,-7.2752,-0.4919,3,RIGHT_MI
8252,32.234375,6.5072,-9.2851,-12.9722,0.4682,3,RIGHT_MI
8253,32.23828125,-4.3647,-7.7102,-3.9671,-3.1189,3,RIGHT_MI
8254,32.2421875,-3.5205,-8.1905,-5.8083,-4.4857,3,RIGHT_MI
8255,32.24609375,3.3582,0.0024,1.5241,-10.2529,3,RIGHT_MI
8256,32.25,2.3672,-3.3101,-1.1375,-5.8363,3,RIGHT_MI
8257,32.25390625,-0.4138,3.2232,4.9132,-7.3186,3,RIGHT_MI
8258,32.2578125,7.3154,-0.789,6.1351,-0.2063,3,RIGHT_MI
8259,32.26171875,0.779,5.0411,2.7242,-0.4052,3,RIGHT_MI
8260,32.265625,1.4036,6.6162,8.1653,0.5684,3,RIGHT_MI
8261,32.26953125,1.0072,2.9502,6.4108,0.3005,3,RIGHT_MI
8262,32.2734375,-6.4259,2.5414,7.4466,-4.0888,3,RIGHT_MI
8263,32.27734375,-7.7128,6.1087,3.5846,-7.195,3,RIGHT_MI
8264,32.28125,-2.6863,3.831,-4.3181,-8.9899,3,RIGHT_MI
8265,32.28515625,-3.248,4.2397,-0.2723,-4.0404,3,RIGHT_MI
8266,32.2890625,-2.3226,2.0426,4.0322,-1.7156,3,RIGHT_MI
8267,32.29296875,-1.6578,6.431,-4.1925,-2.0646,3,RIGHT_MI
8268,32.296875,-2.6402,-0.7962,-0.2986,4.2942,3,RIGHT_MI
8269,32.30078125,-2.0198,4.8149,-8.6577,6.7287,3,RIGHT_MI
8270,32.3046875,2.8996,-0.0184,4.7413,6.4206,3,RIGHT_MI
8271,32.30859375,3.9709,1.2689,-3.2873,6.5702,3,RIGHT_MI
8272,32.3125,-2.458,-3.8005,-4.474,9.5099,3,RIGHT_MI
8273,32.31640625,1.178,5.1869,-3.6176,14.5241,3,RIGHT_MI
8274,32.3203125,7.2428,-0.3994,-5.5267,4.2497,3,RIGHT_MI
8275,32.32421875,3.2063,-1.4254,-1.277,3.9182,3,RIGHT_MI
8276,32.328125,-0.5453,-9.5289,-4.1081,-0.454,3,RIGHT_MI
8277,32.33203125,-4.2295,-11.4278,-7.7266,-3.3369,3,RIGHT_MI
8278,32.3359375,1.6425,-12.4222,-9.2674,-6.0376,3,RIGHT_MI
8279,32.33984375,1.2653,-16.2153,-10.666,-9.1769,3,RIGHT_MI
8280,32.34375,-4.6315,-7.7169,-3.226,-2.7667,3,RIGHT_MI
8281,32.34765625,-0.3474,-5.1897,2.9816,-6.0583,3,RIGHT_MI
8282,32.3515625,-3.5536,4.8392,6.1857,-2.7961,3,RIGHT_MI
8283,32.35546875,6.3656,3.0043,5.9658,-10.2165,3,RIGHT_MI
8284,32.359375,-0.9672,3.2649,8.1185,-1.8646,3,RIGHT_MI
8285,32.36328125,5.585,3.8478,9.1386,-0.1233,3,RIGHT_MI
8286,32.3671875,-1.7332,8.807,12.3618,1.6211,3,RIGHT_MI
8287,32.37109375,2.5878,5.9324,8.2593,-1.038,3,RIGHT_MI
8288,32.375,-0.4001,6.4138,2.4522,-2.7202,3,RIGHT_MI
8289,32.37890625,-1.0437,4.7324,5.5075,-2.4863,3,RIGHT_MI
8290,32.3828125,-1.18,3.615,3.0959,-1.9896,3,RIGHT_MI
8291,32.38671875,-9.0481,3.2806,8.4775,-3.6804,3,RIGHT_MI
8292,32.390625,-1.9443,-4.6943,4.745,3.294,3,RIGHT_MI
8293,32.39453125,-4.0444,1.0577,0.7098,1.8548,3,RIGHT_MI
8294,32.3984375,0.4689,-1.267,-2.1217,3.1618,3,RIGHT_MI
8295,32.40234375,7.2589,-3.8785,-0.5841,5.3634,3,RIGHT_MI
8296,32.40625,7.3844,1.3063,1.7061,7.3548,3,RIGHT_MI
8297,32.41015625,2.4179,-3.6391,0.0719,9.1308,3,RIGHT_MI
8298,32.4140625,1.1462,-2.2979,-3.7001,7.4242,3,RIGHT_MI
8299,32.41796875,6.7998,-6.5288,-2.5082,4.4265,3,RIGHT_MI
8300,32.421875,1.8234,-4.0055,-8.7265,3.3312,3,RIGHT_MI
8301,32.42578125,3.3636,-3.8964,-2.4072,-0.6877,3,RIGHT_MI
8302,32.4296875,-0.2788,-10.1345,-4.4393,-4.7552,3,RIGHT_MI
8303,32.43359375,-2.3641,-7.8301,-10.5498,-1.8352,3,RIGHT_MI
8304,32.4375,-2.4262,-8.366,-7.6522,-7.864,3,RIGHT_MI
8305,32.44140625,-2.2261,-9.7127,-8.669,-11.6883,3,RIGHT_MI
8306,32.4453125,-3.8139,-3.2868,-0.1685,-7.1976,3,RIGHT_MI
8307,32.44921875,-0.8919,-3.2793,-3.413,-5.595,3,RIGHT_MI
8308,32.453125,-0.7769,5.4084,1.3336,-3.5334,3,RIGHT_MI
8309,32.45703125,-2.0311,4.8135,4.5094,-1.3678,3,RIGHT_MI
8310,32.4609375,5.7695,9.4194,8.0431,-0.8959,3,RIGHT_MI
8311,32.46484375,4.5835,9.0173,4.1933,-1.8971,3,RIGHT_MI
8312,32.46875,0.4115,14.5833,9.5559,0.0571,3,RIGHT_MI
8313,32.47265625,4.4595,11.2657,6.833,-2.4119,3,RIGHT_MI
8314,32.4765625,0.6984,7.7621,7.4937,2.6221,3,RIGHT_MI
8315,32.48046875,-5.0622,3.9429,5.6239,-2.2026,3,RIGHT_MI
8316,32.484375,-6.3607,6.4232,4.1561,3.6131,3,RIGHT_MI
8317,32.48828125,-2.4736,5.2522,-1.816,0.9166,3,RIGHT_MI
8318,32.4921875,-5.397,-3.3763,3.4264,2.5639,3,RIGHT_MI
8319,32.49609375,-4.8376,-1.0213,1.9906,4.1769,3,RIGHT_MI
8320,32.5,-3.576,-4.1462,2.1787,8.1981,3,RIGHT_MI
8321,32.50390625,5.4172,-4.3411,-4.2346,7.105,3,RIGHT_MI
8322,32.5078125,3.6309,5.6063,0.0321,9.4759,3,RIGHT_MI
8323,32.51171875,1.6787,-9.3263,2.2887,3.2893,3,RIGHT_MI
8324,32.515625,-2.652,1.3663,-0.8101,7.9352,3,RIGHT_MI
8325,32.51953125,2.3439,-10.5492,0.2578,2.1725,3,RIGHT_MI
8326,32.5234375,-0.5018,-7.595,-6.4461,2.5199,3,RIGHT_MI
8327,32.52734375,3.9742,-3.3045,-9.8089,-1.4873,3,RIGHT_MI
8328,32.53125,-3.5329,-11.9519,-11.1064,-7.4074,3,RIGHT_MI
8329,32.53515625,-2.9123,-10.9755,-7.2882,-7.0323,3,RIGHT_MI
8330,32.5390625,-9.6318,-5.8205,-10.3865,-12.2803,3,RIGHT_MI
8331,32.54296875,-4.562,-3.621,-6.2385,-12.7959,3,RIGHT_MI
8332,32.546875,0.1442,-2.2539,-1.3697,-6.2884,3,RIGHT_MI
8333,32.55078125,-2.9832,0.1469,0.1088,-12.6245,3,RIGHT_MI
8334,32.5546875,1.4538,0.7679,1.5524,-8.5768,3,RIGHT_MI
8335,32.55859375,5.1522,7.7409,5.0911,-1.2681,3,RIGHT_MI
8336,32.5625,4.1509,5.7375,9.8807,0.6485,3,RIGHT_MI
8337,32.56640625,4.0465,14.7894,8.5979,-2.9035,3,RIGHT_MI
8338,32.5703125,2.6409,8.1646,8.6653,0.9315,3,RIGHT_MI
8339,32.57421875,-2.6413,9.5039,6.1039,3.5712,3,RIGHT_MI
8340,32.578125,2.7463,6.482,8.9099,1.2799,3,RIGHT_MI
8341,32.58203125,-3.0872,0.7943,4.8432,1.463,3,RIGHT_MI
8342,32.5859375,-5.1128,3.4057,1.8574,2.6272,3,RIGHT_MI
8343,32.58984375,-6.5943,-2.2953,3.541,4.4749,3,RIGHT_MI
8344,32.59375,-5.5295,-5.2153,0.4384,0.6859,3,RIGHT_MI
8345,32.59765625,-0.0665,2.2565,2.0828,2.9541,3,RIGHT_MI
8346,32.6015625,2.5712,-0.0001,3.0172,4.9268,3,RIGHT_MI
8347,32.60546875,-0.8536,0.8432,-2.1828,11.5826,3,RIGHT_MI
8348,32.609375,1.5472,-1.5147,4.7795,7.203,3,RIGHT_MI
8349,32.61328125,9.4206,-0.0338,2.17,7.5221,3,RIGHT_MI
8350,32.6171875,1.1086,-6.8269,-0.4658,4.3618,3,RIGHT_MI
8351,32.62109375,4.7232,-3.4337,2.1726,-3.7683,3,RIGHT_MI
8352,32.625,3.3559,-6.6039,-6.2685,5.9718,3,RIGHT_MI
8353,32.62890625,-1.8002,-5.2754,-6.4413,-3.0695,3,RIGHT_MI
8354,32.6328125,2.5888,-10.8845,-11.2,-9.2853,3,RIGHT_MI
8355,32.63671875,-4.0571,-7.8933,-11.56,-9.6598,3,RIGHT_MI
8356,32.640625,-6.8127,-7.2458,-4.6143,-12.1151,3,RIGHT_MI
8357,32.64453125,-3.7527,-5.3016,-5.0197,-10.5024,3,RIGHT_MI
8358,32.6484375,0.1771,1.5607,-8.6171,-5.0612,3,RIGHT_MI
8359,32.65234375,2.45,6.7805,-0.0051,-8.148,3,RIGHT_MI
8360,32.65625,-0.5969,2.3103,4.2109,-1.9433,3,RIGHT_MI
8361,32.66015625,0.0124,3.8454,6.3537,-0.8643,3,RIGHT_MI
8362,32.6640625,2.3165,9.8997,4.3351,-4.2912,3,RIGHT_MI
8363,32.66796875,0.9898,5.1694,11.5504,4.4382,3,RIGHT_MI
8364,32.671875,-2.2099,-1.3048,11.4538,8.1842,3,RIGHT_MI
8365,32.67578125,-5.816,6.8946,6.8562,11.7404,3,RIGHT_MI
8366,32.6796875,-2.5156,7.5905,6.3845,4.0451,3,RIGHT_MI
8367,32.68359375,-10.7921,-3.479,3.6404,8.7115,3,RIGHT_MI
8368,32.6875,-0.8529,-0.0578,-0.2838,-0.7277,3,RIGHT_MI
8369,32.69140625,-2.4212,-1.0653,-4.2312,7.8691,3,RIGHT_MI
8370,32.6953125,-4.0917,-3.3988,0.0202,6.7025,3,RIGHT_MI
8371,32.69921875,0.5836,-1.7205,-0.3874,3.8511,3,RIGHT_MI
8372,32.703125,1.2711,0.3272,-1.2168,4.3275,3,RIGHT_MI
8373,32.70703125,2.8917,0.7924,-1.3158,4.1907,3,RIGHT_MI
8374,32.7109375,0.3662,-5.4515,2.6524,7.6903,3,RIGHT_MI
8375,32.71484375,4.7366,-3.3567,-2.6166,0.2091,3,RIGHT_MI
8376,32.71875,1.9751,-1.4472,-4.8657,-2.4108,3,RIGHT_MI
8377,32.72265625,1.1891,-1.3141,-5.9566,-3.4091,3,RIGHT_MI
8378,32.7265625,0.923,-2.3495,-8.419,-8.7123,3,RIGHT_MI
8379,32.73046875,3.4156,-9.1178,-11.9734,-1.0203,3,RIGHT_MI
8380,32.734375,1.729,0.1067,-2.8083,-11.7992,3,RIGHT_MI
8381,32.73828125,-0.0407,-6.2458,-13.3504,-7.6181,3,RIGHT_MI
8382,32.7421875,-1.376,-0.52,-6.0293,-5.7441,3,RIGHT_MI
8383,32.74609375,-0.4919,-0.48,-5.7181,-7.8156,3,RIGHT_MI
8384,32.75,4.2864,4.0398,-1.0381,-2.7621,3,RIGHT_MI
8385,32.75390625,1.3823,2.3937,5.2274,-7.0961,3,RIGHT_MI
8386,32.7578125,0.8554,5.494,6.0175,2.8938,3,RIGHT_MI
8387,32.76171875,-0.8727,6.8117,8.1168,-1.8992,3,RIGHT_MI
8388,32.765625,-2.9088,7.3458,7.9047,5.9222,3,RIGHT_MI
8389,32.76953125,0.0035,11.9399,6.5236,11.0259,3,RIGHT_MI
8390,32.7734375,-0.33,6.0609,9.1847,9.614,3,RIGHT_MI
8391,32.77734375,1.2762,5.8121,5.5847,2.6848,3,RIGHT_MI
8392,32.78125,2.5758,2.7754,0.3237,5.0715,3,RIGHT_MI
8393,32.78515625,-4.2429,-2.9861,2.9236,2.4524,3,RIGHT_MI
8394,32.7890625,-3.3818,0.0815,3.0723,4.7812,3,RIGHT_MI
8395,32.79296875,0.4146,-8.1699,3.1349,7.64,3,RIGHT_MI
8396,32.796875,-2.9019,-1.8219,5.2858,2.1614,3,RIGHT_MI
8397,32.80078125,1.8764,-6.7884,-0.9174,-2.8004,3,RIGHT_MI
8398,32.8046875,0.4867,-3.5599,-3.3643,8.8157,3,RIGHT_MI
8399,32.80859375,0.3545,-6.315,1.8591,2.3456,3,RIGHT_MI
8400,32.8125,1.0357,1.0161,2.435,4.9333,3,RIGHT_MI
8401,32.81640625,-0.1071,-4.2903,-2.7471,-0.6827,3,RIGHT_MI
8402,32.8203125,0.9207,-8.6099,-3.1189,2.2624,3,RIGHT_MI
8403,32.82421875,5.3703,-5.019,-1.8298,-4.7464,3,RIGHT_MI
8404,32.828125,3.3337,-9.3378,-9.8303,-3.4814,3,RIGHT_MI
8405,32.83203125,2.6195,-9.7466,-2.9174,-6.4119,3,RIGHT_MI
8406,32.8359375,-2.1174,5.4562,-12.065,-7.9319,3,RIGHT_MI
8407,32.83984375,-2.0405,-4.3587,-11.4588,-11.0128,3,RIGHT_MI
8408,32.84375,2.7715,-3.6779,-9.3489,-9.3717,3,RIGHT_MI
8409,32.84765625,-0.2312,-3.3493,-1.4913,-5.7102,3,RIGHT_MI
8410,32.8515625,-1.51,4.9246,3.9931,0.3602,3,RIGHT_MI
8411,32.85546875,3.9905,10.5227,1.013,2.5081,3,RIGHT_MI
8412,32.859375,3.6251,8.7202,1.7424,7.1413,3,RIGHT_MI
8413,32.86328125,3.2546,10.97,4.8279,2.9098,3,RIGHT_MI
8414,32.8671875,1.8936,12.2988,2.7812,4.7456,3,RIGHT_MI
8415,32.87109375,-1.9543,12.0728,4.815,8.1678,3,RIGHT_MI
8416,32.875,0.4596,4.1857,5.4374,12.6186,3,RIGHT_MI
8417,32.87890625,2.4153,1.1637,6.2835,6.0029,3,RIGHT_MI
8418,32.8828125,-4.1897,-3.2152,2.2822,0.9246,3,RIGHT_MI
8419,32.88671875,-8.6575,-0.3118,-0.4161,-4.155,3,RIGHT_MI
8420,32.890625,-3.4615,-8.8303,2.6822,5.1374,3,RIGHT_MI
8421,32.89453125,0.4566,-0.6181,6.6106,6.4426,3,RIGHT_MI
8422,32.8984375,-4.7656,-4.3044,1.2074,0.2154,3,RIGHT_MI
8423,32.90234375,-2.3357,2.2522,7.3895,1.4931,3,RIGHT_MI
8424,32.90625,5.9992,-1.5426,3.8289,-0.9683,3,RIGHT_MI
8425,32.91015625,6.6442,-4.2183,5.6862,1.8368,3,RIGHT_MI
8426,32.9140625,0.129,-5.9209,1.42,0.7383,3,RIGHT_MI
8427,32.91796875,5.2415,-6.2765,0.502,-1.3643,3,RIGHT_MI
8428,32.921875,4.5726,1.6828,0.4272,-3.9758,3,RIGHT_MI
8429,32.92578125,-1.5926,-5.556,-7.0341,-7.9082,3,RIGHT_MI
8430,32.9296875,0.6726,-6.1026,-8.835,-5.6212,3,RIGHT_MI
8431,32.93359375,2.2127,-3.9061,-15.8806,-12.0247,3,RIGHT_MI
8432,32.9375,-0.7095,-8.3478,-7.6491,-4.9259,3,RIGHT_MI
8433,32.94140625,-6.9539,-4.6052,-9.9807,-11.6958,3,RIGHT_MI
8434,32.9453125,-2.4728,-0.5826,-0.7353,-1.3197,3,RIGHT_MI
8435,32.94921875,-2.4399,4.3746,-6.5622,-4.7387,3,RIGHT_MI
8436,32.953125,1.8306,4.5048,-4.7919,1.7376,3,RIGHT_MI
8437,32.95703125,4.4304,7.0755,-0.2293,5.6225,3,RIGHT_MI
8438,32.9609375,5.0153,14.7129,8.7373,7.5785,3,RIGHT_MI
8439,32.96484375,2.9188,6.7151,4.9271,6.5877,3,RIGHT_MI
8440,32.96875,-3.5302,8.4231,7.446,6.9577,3,RIGHT_MI
8441,32.97265625,1.1527,10.7792,10.9217,9.4018,3,RIGHT_MI
8442,32.9765625,-1.4193,-1.932,1.8147,9.5508,3,RIGHT_MI
8443,32.98046875,0.0931,4.4938,1.0182,6.728,3,RIGHT_MI
8444,32.984375,-3.5931,-1.0222,-2.0477,4.1515,3,RIGHT_MI
8445,32.98828125,-3.0816,-2.4738,1.9396,0.9238,3,RIGHT_MI
8446,32.9921875,-4.3626,-3.9183,2.086,1.3862,3,RIGHT_MI
8447,32.99609375,-1.2139,-2.8508,4.7702,-0.1659,3,RIGHT_MI
8448,33.0,-0.5743,-6.3568,7.6188,0.3667,3,RIGHT_MI
8449,33.00390625,6.3866,-3.3862,0.7767,2.1974,3,RIGHT_MI
8450,33.0078125,1.1122,-6.6462,2.1044,6.2113,3,RIGHT_MI
8451,33.01171875,2.6594,-5.7126,1.7096,-2.0262,3,RIGHT_MI
8452,33.015625,5.2481,-3.7978,7.0255,-5.2872,3,RIGHT_MI
8453,33.01953125,3.0348,-8.7959,-1.8223,-6.1265,3,RIGHT_MI
8454,33.0234375,4.2362,-3.3532,-5.5523,-5.9107,3,RIGHT_MI
8455,33.02734375,-2.9727,-4.4158,-8.1665,-4.4237,3,RIGHT_MI
8456,33.03125,-0.5692,-4.9111,-5.5022,-1.2852,3,RIGHT_MI
8457,33.03515625,0.5955,-4.9667,-9.203,-0.8682,3,RIGHT_MI
8458,33.0390625,-1.8434,0.4153,-9.4729,-10.8173,3,RIGHT_MI
8459,33.04296875,-0.5834,1.5725,-11.5813,-3.1565,3,RIGHT_MI
8460,33.046875,-7.2355,1.3791,-5.7292,-2.4843,3,RIGHT_MI
8461,33.05078125,1.8903,8.3153,-5.6238,6.6997,3,RIGHT_MI
8462,33.0546875,-0.2377,12.2074,-2.5057,2.1301,3,RIGHT_MI
8463,33.05859375,0.0542,8.441,3.6035,6.9725,3,RIGHT_MI
8464,33.0625,3.6885,14.2564,2.1607,4.1644,3,RIGHT_MI
8465,33.06640625,0.6068,7.2404,4.1436,8.4832,3,RIGHT_MI
8466,33.0703125,4.5182,6.9876,8.5348,4.3287,3,RIGHT_MI
8467,33.07421875,3.5513,9.5081,6.7176,4.0857,3,RIGHT_MI
8468,33.078125,-2.5139,-0.1407,7.7541,2.116,3,RIGHT_MI
8469,33.08203125,1.3024,0.9674,3.4645,2.1385,3,RIGHT_MI
8470,33.0859375,-5.4875,-4.456,5.8488,1.9855,3,RIGHT_MI
8471,33.08984375,1.823,-1.9263,6.4477,1.8881,3,RIGHT_MI
8472,33.09375,-4.1775,-1.0584,2.2864,-3.9563,3,RIGHT_MI
8473,33.09765625,-8.7667,-8.2532,0.5051,2.5465,3,RIGHT_MI
8474,33.1015625,1.5967,-2.3479,7.233,-1.6153,3,RIGHT_MI
8475,33.10546875,10.7934,-4.5321,-0.5841,-1.7377,3,RIGHT_MI
8476,33.109375,2.1351,0.0071,3.7175,-1.2101,3,RIGHT_MI
8477,33.11328125,3.6854,1.2445,6.2815,-1.4571,3,RIGHT_MI
8478,33.1171875,-2.7181,-6.4065,-3.2522,-4.6021,3,RIGHT_MI
8479,33.12109375,2.5231,-3.2879,-3.8337,-6.3789,3,RIGHT_MI
8480,33.125,-2.6646,-6.0788,-0.329,-5.7252,3,RIGHT_MI
8481,33.12890625,10.1632,-3.3625,-1.7255,-4.982,3,RIGHT_MI
8482,33.1328125,2.0735,-5.1637,-6.7241,-4.5867,3,RIGHT_MI
8483,33.13671875,1.2121,-2.7709,-12.4827,-7.5776,3,RIGHT_MI
8484,33.140625,-0.8639,-1.7057,-10.2051,-8.9276,3,RIGHT_MI
8485,33.14453125,-1.7225,-1.5016,-7.223,-2.2486,3,RIGHT_MI
8486,33.1484375,-2.9361,1.6266,-4.033,2.9946,3,RIGHT_MI
8487,33.15234375,0.0332,5.4178,-5.0266,6.9563,3,RIGHT_MI
8488,33.15625,6.6095,6.0931,6.1648,11.8553,3,RIGHT_MI
8489,33.16015625,1.7116,13.6036,-0.2271,3.6814,3,RIGHT_MI
8490,33.1640625,4.3335,7.1775,5.004,8.0095,3,RIGHT_MI
8491,33.16796875,-4.1688,10.1224,4.173,11.4016,3,RIGHT_MI
8492,33.171875,-1.373,5.8928,6.2172,4.5616,3,RIGHT_MI
8493,33.17578125,-2.9859,2.0684,-3.1778,6.1627,3,RIGHT_MI
8494,33.1796875,-6.7876,5.9305,1.7913,-3.0281,3,RIGHT_MI
8495,33.18359375,-2.192,-3.7438,-1.3455,3.5345,3,RIGHT_MI
8496,33.1875,-8.0926,-4.1568,2.5555,-3.8246,3,RIGHT_MI
8497,33.19140625,-2.7104,-6.515,4.4554,-6.5417,3,RIGHT_MI
8498,33.1953125,1.6098,-4.2133,6.886,-4.8009,3,RIGHT_MI
8499,33.19921875,1.3427,-4.4868,2.1732,-7.278,3,RIGHT_MI
8500,33.203125,1.6357,-6.2246,9.503,-9.0242,3,RIGHT_MI
8501,33.20703125,7.2881,-4.0638,3.1852,-0.3872,3,RIGHT_MI
8502,33.2109375,6.5759,-5.4649,5.2204,-3.3653,3,RIGHT_MI
8503,33.21484375,2.5756,-5.1622,-2.2824,-2.294,3,RIGHT_MI
8504,33.21875,-1.4821,-1.8861,5.521,1.7805,3,RIGHT_MI
8505,33.22265625,2.4381,-1.575,-1.634,-8.2982,3,RIGHT_MI
8506,33.2265625,0.7698,-5.5026,-1.5518,-5.7222,3,RIGHT_MI
8507,33.23046875,0.9851,-3.5614,-5.7153,-1.177,3,RIGHT_MI
8508,33.234375,-0.8512,-6.3009,-7.0174,-3.7765,3,RIGHT_MI
8509,33.23828125,-6.1851,-3.1257,-9.0601,-2.0873,3,RIGHT_MI
8510,33.2421875,1.3833,4.6747,-11.7178,-0.3915,3,RIGHT_MI
8511,33.24609375,1.067,2.9933,-3.5684,2.9942,3,RIGHT_MI
8512,33.25,1.6846,6.0217,-4.1104,6.5299,3,RIGHT_MI
8513,33.25390625,7.5194,3.7856,-3.5528,4.9504,3,RIGHT_MI
8514,33.2578125,-0.6214,4.864,-1.0178,9.8861,3,RIGHT_MI
8515,33.26171875,-1.8969,5.9609,-0.7104,8.9035,3,RIGHT_MI
8516,33.265625,1.0973,7.7718,2.3401,12.0378,3,RIGHT_MI
8517,33.26953125,-0.5984,9.5682,-1.7948,7.0659,3,RIGHT_MI
8518,33.2734375,-3.3068,-1.7568,6.9374,0.7768,3,RIGHT_MI
8519,33.27734375,-3.859,3.4014,4.7852,-0.5707,3,RIGHT_MI
8520,33.28125,-0.4079,1.957,1.3332,-1.2873,3,RIGHT_MI
8521,33.28515625,-8.1922,-6.2241,0.6773,0.6301,3,RIGHT_MI
8522,33.2890625,-3.1276,-3.1031,5.9888,-7.9502,3,RIGHT_MI
8523,33.29296875,-2.7341,-0.0436,3.3208,-0.682,3,RIGHT_MI
8524,33.296875,-3.7765,-8.242,3.0333,-1.8537,3,RIGHT_MI
8525,33.30078125,-0.153,-2.5331,6.1598,-3.8189,3,RIGHT_MI
8526,33.3046875,3.1558,-6.3232,2.3371,-4.3092,3,RIGHT_MI
8527,33.30859375,6.842,-4.4921,5.3324,-7.0974,3,RIGHT_MI
8528,33.3125,7.5945,-2.4512,0.168,-2.8915,3,RIGHT_MI
